Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,IsPersonalBest,Compound_lap,TyreLife,FreshTyre,Team,Position,LapTimeSeconds_lap,TrackTemp,AirTemp,Humidity,WindSpeed
0 days 02:17:05.193000,BOR,5,0 days 00:01:37.540000,47,3,,,False,HARD,21,True,Kick Sauber,17,97.54,31.7,26.5,21.0,1.7
0 days 02:17:08.532000,HUL,27,0 days 00:01:38.576000,47,2,,,False,HARD,27,True,Kick Sauber,18,98.576,31.7,26.5,21.0,1.7
0 days 02:17:10.578000,PIA,81,0 days 00:01:36.002000,48,2,,,False,HARD,34,True,McLaren,1,96.002,31.7,26.5,21.0,1.7
0 days 02:17:14.080000,NOR,4,0 days 00:01:35.708000,48,2,,,False,HARD,33,True,McLaren,2,95.708,31.7,26.5,21.0,1.7
0 days 02:17:20.232000,RUS,63,0 days 00:01:36.192000,48,2,,,False,HARD,34,True,Mercedes,3,96.192,31.6,26.6,21.0,1.1
0 days 02:17:25.380000,LEC,16,0 days 00:01:36.541000,48,2,,,False,HARD,33,True,Ferrari,4,96.541,31.6,26.6,21.0,1.1
0 days 02:17:27.674000,VER,1,0 days 00:01:36.023000,48,2,,,False,HARD,35,True,Red Bull Racing,5,96.023,31.6,26.6,21.0,1.1
0 days 02:17:28.781000,TSU,22,0 days 00:02:15.867000,47,4,0 days 02:15:49.270000,,False,MEDIUM,7,False,Racing Bulls,19,135.867,31.6,26.6,21.0,1.1
0 days 02:17:40.880000,HAM,44,0 days 00:01:35.260000,48,3,,,False,HARD,11,True,Ferrari,6,95.26,31.6,26.6,21.0,1.1
0 days 02:17:58.782000,OCO,31,0 days 00:01:36.432000,48,2,,,False,HARD,37,True,Haas F1 Team,7,96.432,31.6,26.6,21.0,1.1
0 days 02:18:00.869000,ANT,12,0 days 00:01:36.431000,48,2,,,False,HARD,36,True,Mercedes,8,96.431,31.6,26.6,21.0,1.1
0 days 02:18:02.975000,ALB,23,0 days 00:01:36.373000,48,2,,,False,HARD,28,True,Williams,9,96.373,31.6,26.6,21.0,1.1
0 days 02:18:06.295000,BEA,87,0 days 00:01:36.836000,48,2,,,False,MEDIUM,22,True,Haas F1 Team,10,96.836,31.6,26.6,21.0,1.1
0 days 02:18:10.888000,GAS,10,0 days 00:01:36.551000,48,2,,,False,HARD,38,True,Alpine,11,96.551,31.6,26.6,21.0,1.1
0 days 02:18:12.736000,STR,18,0 days 00:01:36.645000,48,2,,,False,MEDIUM,12,False,Aston Martin,12,96.645,31.6,26.6,21.0,1.1
0 days 02:18:17.513000,SAI,55,0 days 00:01:37.349000,48,2,,,False,HARD,31,True,Williams,13,97.349,31.6,26.6,21.0,1.0
0 days 02:18:20.592000,DOO,7,0 days 00:01:37.317000,48,2,,,False,HARD,37,True,Alpine,14,97.317,31.6,26.6,21.0,1.0
0 days 02:18:21.084000,HAD,6,0 days 00:01:37.194000,48,3,,,False,HARD,15,True,Racing Bulls,15,97.194,31.6,26.6,21.0,1.0
0 days 02:18:23.396000,LAW,30,0 days 00:01:36.501000,48,3,,,False,HARD,18,True,Red Bull Racing,16,96.501,31.6,26.6,21.0,1.0
0 days 02:18:42.685000,BOR,5,0 days 00:01:37.492000,48,3,,,False,HARD,22,True,Kick Sauber,17,97.492,31.6,26.6,21.0,1.0
0 days 02:18:46.546000,PIA,81,0 days 00:01:35.968000,49,2,,,False,HARD,35,True,McLaren,1,95.968,31.6,26.6,21.0,1.0
0 days 02:18:47.653000,HUL,27,0 days 00:01:39.121000,48,2,,,False,HARD,28,True,Kick Sauber,18,99.121,31.6,26.6,21.0,1.0
0 days 02:18:49.746000,NOR,4,0 days 00:01:35.666000,49,2,,,False,HARD,34,True,McLaren,2,95.666,31.6,26.6,21.0,1.0
0 days 02:18:56.338000,RUS,63,0 days 00:01:36.106000,49,2,,,False,HARD,35,True,Mercedes,3,96.106,31.6,26.6,21.0,1.0
0 days 02:19:01.537000,LEC,16,0 days 00:01:36.157000,49,2,,,True,HARD,34,True,Ferrari,4,96.157,31.6,26.6,21.0,1.0
0 days 02:19:03.572000,VER,1,0 days 00:01:35.898000,49,2,,,False,HARD,36,True,Red Bull Racing,5,95.898,31.6,26.6,21.0,1.0
0 days 02:19:04.943000,TSU,22,0 days 00:01:36.162000,48,4,,,False,MEDIUM,8,False,Racing Bulls,19,96.162,31.6,26.6,21.0,1.0
0 days 02:19:15.957000,HAM,44,0 days 00:01:35.077000,49,3,,,False,HARD,12,True,Ferrari,6,95.077,31.6,26.5,21.0,0.9
0 days 02:19:35.291000,OCO,31,0 days 00:01:36.509000,49,2,,,False,HARD,38,True,Haas F1 Team,7,96.509,31.6,26.5,21.0,0.9
0 days 02:19:37.211000,ANT,12,0 days 00:01:36.342000,49,2,,,False,HARD,37,True,Mercedes,8,96.342,31.6,26.5,21.0,0.9
0 days 02:19:39.456000,ALB,23,0 days 00:01:36.481000,49,2,,,False,HARD,29,True,Williams,9,96.481,31.6,26.5,21.0,0.9
0 days 02:19:43.108000,BEA,87,0 days 00:01:36.813000,49,2,,,False,MEDIUM,23,True,Haas F1 Team,10,96.813,31.6,26.5,21.0,0.9
0 days 02:19:47.313000,GAS,10,0 days 00:01:36.425000,49,2,,,True,HARD,39,True,Alpine,11,96.425,31.6,26.5,21.0,0.9
0 days 02:19:49.398000,STR,18,0 days 00:01:36.662000,49,2,,,False,MEDIUM,13,False,Aston Martin,12,96.662,31.6,26.5,21.0,0.9
0 days 02:19:54.404000,SAI,55,0 days 00:01:36.891000,49,2,,,False,HARD,32,True,Williams,13,96.891,31.6,26.5,21.0,0.9
0 days 02:19:58.340000,DOO,7,0 days 00:01:37.748000,49,2,,,False,HARD,38,True,Alpine,14,97.748,31.6,26.5,21.0,0.9
0 days 02:19:58.837000,HAD,6,0 days 00:01:37.753000,49,3,,,False,HARD,16,True,Racing Bulls,15,97.753,31.6,26.5,21.0,0.9
0 days 02:20:00.280000,LAW,30,0 days 00:01:36.884000,49,3,,,False,HARD,19,True,Red Bull Racing,16,96.884,31.6,26.5,21.0,0.9
0 days 02:20:20.240000,BOR,5,0 days 00:01:37.555000,49,3,,,False,HARD,23,True,Kick Sauber,17,97.555,31.5,26.6,21.0,0.7
0 days 02:20:22.170000,PIA,81,0 days 00:01:35.624000,50,2,,,False,HARD,36,True,McLaren,1,95.624,31.5,26.6,21.0,0.7
0 days 02:20:25.421000,NOR,4,0 days 00:01:35.675000,50,2,,,False,HARD,35,True,McLaren,2,95.675,31.5,26.6,21.0,0.7
0 days 02:20:26.792000,HUL,27,0 days 00:01:39.139000,49,2,,,False,HARD,29,True,Kick Sauber,18,99.139,31.5,26.6,21.0,0.7
0 days 02:20:32.504000,RUS,63,0 days 00:01:36.166000,50,2,,,False,HARD,36,True,Mercedes,3,96.166,31.5,26.6,21.0,0.7
0 days 02:20:37.800000,LEC,16,0 days 00:01:36.263000,50,2,,,False,HARD,35,True,Ferrari,4,96.263,31.5,26.6,21.0,0.7
0 days 02:20:39.271000,VER,1,0 days 00:01:35.699000,50,2,,,False,HARD,37,True,Red Bull Racing,5,95.699,31.5,26.6,21.0,0.7
0 days 02:20:40.814000,TSU,22,0 days 00:01:35.871000,49,4,,,True,MEDIUM,9,False,Racing Bulls,19,95.871,31.5,26.6,21.0,0.7
0 days 02:20:51.201000,HAM,44,0 days 00:01:35.244000,50,3,,,False,HARD,13,True,Ferrari,6,95.244,31.5,26.6,21.0,0.7
0 days 02:21:11.608000,OCO,31,0 days 00:01:36.317000,50,2,,,False,HARD,39,True,Haas F1 Team,7,96.317,31.5,26.6,21.0,0.7
0 days 02:21:13.451000,ANT,12,0 days 00:01:36.240000,50,2,,,False,HARD,38,True,Mercedes,8,96.24,31.5,26.6,21.0,0.7
0 days 02:21:15.741000,ALB,23,0 days 00:01:36.285000,50,2,,,False,HARD,30,True,Williams,9,96.285,31.4,26.6,21.0,1.3
0 days 02:21:19.847000,BEA,87,0 days 00:01:36.739000,50,2,,,False,MEDIUM,24,True,Haas F1 Team,10,96.739,31.4,26.6,21.0,1.3
0 days 02:21:24.097000,GAS,10,0 days 00:01:36.784000,50,2,,,False,HARD,40,True,Alpine,11,96.784,31.4,26.6,21.0,1.3
0 days 02:21:26.281000,STR,18,0 days 00:01:36.883000,50,2,,,False,MEDIUM,14,False,Aston Martin,12,96.883,31.4,26.6,21.0,1.3
0 days 02:21:31.183000,SAI,55,0 days 00:01:36.779000,50,2,,,True,HARD,33,True,Williams,13,96.779,31.4,26.6,21.0,1.3
0 days 02:21:35.330000,DOO,7,0 days 00:01:36.990000,50,2,,,False,HARD,39,True,Alpine,14,96.99,31.4,26.6,21.0,1.3
0 days 02:21:36.130000,HAD,6,0 days 00:01:37.293000,50,3,,,False,HARD,17,True,Racing Bulls,15,97.293,31.4,26.6,21.0,1.3
0 days 02:21:37.721000,LAW,30,0 days 00:01:37.441000,50,3,,,False,HARD,20,True,Red Bull Racing,16,97.441,31.4,26.6,21.0,1.3
0 days 02:21:58.277000,PIA,81,0 days 00:01:36.107000,51,2,,,False,HARD,37,True,McLaren,1,96.107,31.4,26.6,21.0,1.3
0 days 02:21:59.227000,BOR,5,0 days 00:01:38.987000,50,3,,,False,HARD,24,True,Kick Sauber,17,98.987,31.4,26.6,21.0,1.3
0 days 02:22:01.321000,NOR,4,0 days 00:01:35.900000,51,2,,,False,HARD,36,True,McLaren,2,95.9,31.4,26.6,21.0,1.3
0 days 02:22:04.985000,HUL,27,0 days 00:01:38.193000,50,2,,,False,HARD,30,True,Kick Sauber,18,98.193,31.4,26.6,21.0,1.3
0 days 02:22:08.712000,RUS,63,0 days 00:01:36.208000,51,2,,,False,HARD,37,True,Mercedes,3,96.208,31.4,26.6,21.0,1.3
0 days 02:22:14.556000,LEC,16,0 days 00:01:36.756000,51,2,,,False,HARD,36,True,Ferrari,4,96.756,31.4,26.6,21.0,1.3
0 days 02:22:14.981000,VER,1,0 days 00:01:35.710000,51,2,,,False,HARD,38,True,Red Bull Racing,5,95.71,31.4,26.6,21.0,1.3
0 days 02:22:16.822000,TSU,22,0 days 00:01:36.008000,50,4,,,False,MEDIUM,10,False,Racing Bulls,19,96.008,31.3,26.6,21.0,1.5
0 days 02:22:26.666000,HAM,44,0 days 00:01:35.465000,51,3,,,False,HARD,14,True,Ferrari,6,95.465,31.3,26.6,21.0,1.5
0 days 02:22:47.829000,OCO,31,0 days 00:01:36.221000,51,2,,,False,HARD,40,True,Haas F1 Team,7,96.221,31.3,26.6,21.0,1.5
0 days 02:22:49.887000,ANT,12,0 days 00:01:36.436000,51,2,,,False,HARD,39,True,Mercedes,8,96.436,31.3,26.6,21.0,1.5
0 days 02:22:52.035000,ALB,23,0 days 00:01:36.294000,51,2,,,False,HARD,31,True,Williams,9,96.294,31.3,26.6,21.0,1.5
0 days 02:22:56.351000,BEA,87,0 days 00:01:36.504000,51,2,,,False,MEDIUM,25,True,Haas F1 Team,10,96.504,31.3,26.6,21.0,1.5
0 days 02:23:00.617000,GAS,10,0 days 00:01:36.520000,51,2,,,False,HARD,41,True,Alpine,11,96.52,31.3,26.6,21.0,1.5
0 days 02:23:03.238000,STR,18,0 days 00:01:36.957000,51,2,,,False,MEDIUM,15,False,Aston Martin,12,96.957,31.3,26.6,21.0,1.5
0 days 02:23:08.037000,SAI,55,0 days 00:01:36.854000,51,2,,,False,HARD,34,True,Williams,13,96.854,31.3,26.6,21.0,1.5
0 days 02:23:12.034000,DOO,7,0 days 00:01:36.704000,51,2,,,False,HARD,40,True,Alpine,14,96.704,31.3,26.6,21.0,1.5
0 days 02:23:12.633000,HAD,6,0 days 00:01:36.503000,51,3,,,False,HARD,18,True,Racing Bulls,15,96.503,31.3,26.6,21.0,1.5
0 days 02:23:14.468000,LAW,30,0 days 00:01:36.747000,51,3,,,False,HARD,21,True,Red Bull Racing,16,96.747,31.3,26.6,21.0,1.5
0 days 02:23:34.057000,PIA,81,0 days 00:01:35.780000,52,2,,,False,HARD,38,True,McLaren,1,95.78,31.3,26.5,21.0,1.0
0 days 02:23:37.172000,NOR,4,0 days 00:01:35.851000,52,2,,,False,HARD,37,True,McLaren,2,95.851,31.3,26.5,21.0,1.0
0 days 02:23:38.235000,BOR,5,0 days 00:01:39.008000,51,3,,,False,HARD,25,True,Kick Sauber,17,99.008,31.3,26.5,21.0,1.0
0 days 02:23:42.977000,HUL,27,0 days 00:01:37.992000,51,2,,,False,HARD,31,True,Kick Sauber,18,97.992,31.3,26.5,21.0,1.0
0 days 02:23:45.097000,RUS,63,0 days 00:01:36.385000,52,2,,,False,HARD,38,True,Mercedes,3,96.385,31.3,26.5,21.0,1.0
0 days 02:23:51.139000,LEC,16,0 days 00:01:36.583000,52,2,,,False,HARD,37,True,Ferrari,4,96.583,31.3,26.5,21.0,1.0
0 days 02:23:51.544000,VER,1,0 days 00:01:36.563000,52,2,,,False,HARD,39,True,Red Bull Racing,5,96.563,31.3,26.5,21.0,1.0
0 days 02:23:53.042000,TSU,22,0 days 00:01:36.220000,51,4,,,False,MEDIUM,11,False,Racing Bulls,19,96.22,31.3,26.5,21.0,1.0
0 days 02:24:01.877000,HAM,44,0 days 00:01:35.211000,52,3,,,False,HARD,15,True,Ferrari,6,95.211,31.3,26.5,21.0,1.0
0 days 02:24:23.996000,OCO,31,0 days 00:01:36.167000,52,2,,,False,HARD,41,True,Haas F1 Team,7,96.167,31.2,26.5,21.0,0.6
0 days 02:24:26.257000,ANT,12,0 days 00:01:36.370000,52,2,,,False,HARD,40,True,Mercedes,8,96.37,31.2,26.5,21.0,0.6
0 days 02:24:28.289000,ALB,23,0 days 00:01:36.254000,52,2,,,True,HARD,32,True,Williams,9,96.254,31.2,26.5,21.0,0.6
0 days 02:24:32.714000,BEA,87,0 days 00:01:36.363000,52,2,,,True,MEDIUM,26,True,Haas F1 Team,10,96.363,31.2,26.5,21.0,0.6
0 days 02:24:37.173000,GAS,10,0 days 00:01:36.556000,52,2,,,False,HARD,42,True,Alpine,11,96.556,31.2,26.5,21.0,0.6
0 days 02:24:40.250000,STR,18,0 days 00:01:37.012000,52,2,,,False,MEDIUM,16,False,Aston Martin,12,97.012,31.2,26.5,21.0,0.6
0 days 02:24:45.002000,SAI,55,0 days 00:01:36.965000,52,2,,,False,HARD,35,True,Williams,13,96.965,31.2,26.5,21.0,0.6
0 days 02:24:48.458000,DOO,7,0 days 00:01:36.424000,52,2,,,True,HARD,41,True,Alpine,14,96.424,31.2,26.5,21.0,0.6
0 days 02:24:48.968000,HAD,6,0 days 00:01:36.335000,52,3,,,False,HARD,19,True,Racing Bulls,15,96.335,31.2,26.5,21.0,0.6
0 days 02:24:50.905000,LAW,30,0 days 00:01:36.437000,52,3,,,False,HARD,22,True,Red Bull Racing,16,96.437,31.2,26.5,21.0,0.6
0 days 02:25:09.577000,PIA,81,0 days 00:01:35.520000,53,2,,,True,HARD,39,True,McLaren,1,95.52,31.2,26.5,21.0,0.6
0 days 02:25:12.626000,NOR,4,0 days 00:01:35.454000,53,2,,,True,HARD,38,True,McLaren,2,95.454,31.2,26.5,21.0,0.6
0 days 02:25:15.619000,BOR,5,0 days 00:01:37.384000,52,3,,,False,HARD,26,True,Kick Sauber,17,97.384,31.2,26.5,21.0,0.6
0 days 02:25:20.460000,HUL,27,0 days 00:01:37.483000,52,2,,,False,HARD,32,True,Kick Sauber,18,97.483,31.2,26.5,21.0,1.2
0 days 02:25:21.601000,RUS,63,0 days 00:01:36.504000,53,2,,,False,HARD,39,True,Mercedes,3,96.504,31.2,26.5,21.0,1.2
0 days 02:25:27.719000,VER,1,0 days 00:01:36.175000,53,2,,,False,HARD,40,True,Red Bull Racing,4,96.175,31.2,26.5,21.0,1.2
0 days 02:25:29.230000,LEC,16,0 days 00:01:38.091000,53,2,,,False,HARD,38,True,Ferrari,5,98.091,31.2,26.5,21.0,1.2
0 days 02:25:29.819000,TSU,22,0 days 00:01:36.777000,52,4,,,False,MEDIUM,12,False,Racing Bulls,19,96.777,31.2,26.5,21.0,1.2
0 days 02:25:37.339000,HAM,44,0 days 00:01:35.462000,53,3,,,False,HARD,16,True,Ferrari,6,95.462,31.2,26.5,21.0,1.2
0 days 02:26:00.377000,OCO,31,0 days 00:01:36.381000,53,2,,,False,HARD,42,True,Haas F1 Team,7,96.381,31.2,26.5,21.0,1.2
0 days 02:26:02.839000,ANT,12,0 days 00:01:36.582000,53,2,,,False,HARD,41,True,Mercedes,8,96.582,31.2,26.5,21.0,1.2
0 days 02:26:04.906000,ALB,23,0 days 00:01:36.617000,53,2,,,False,HARD,33,True,Williams,9,96.617,31.2,26.5,21.0,1.2
0 days 02:26:09.573000,BEA,87,0 days 00:01:36.859000,53,2,,,False,MEDIUM,27,True,Haas F1 Team,10,96.859,31.2,26.5,21.0,1.2
0 days 02:26:14.393000,GAS,10,0 days 00:01:37.220000,53,2,,,False,HARD,43,True,Alpine,11,97.22,31.2,26.5,21.0,1.2
0 days 02:26:17.469000,STR,18,0 days 00:01:37.219000,53,2,,,False,MEDIUM,17,False,Aston Martin,12,97.219,31.2,26.6,21.0,1.9
0 days 02:26:22.583000,SAI,55,0 days 00:01:37.581000,53,2,,,False,HARD,36,True,Williams,13,97.581,31.2,26.6,21.0,1.9
0 days 02:26:25.187000,DOO,7,0 days 00:01:36.729000,53,2,,,False,HARD,42,True,Alpine,14,96.729,31.2,26.6,21.0,1.9
0 days 02:26:25.650000,HAD,6,0 days 00:01:36.682000,53,3,,,False,HARD,20,True,Racing Bulls,15,96.682,31.2,26.6,21.0,1.9
0 days 02:26:28.045000,LAW,30,0 days 00:01:37.140000,53,3,,,False,HARD,23,True,Red Bull Racing,16,97.14,31.2,26.6,21.0,1.9
0 days 02:26:45.218000,PIA,81,0 days 00:01:35.641000,54,2,,,False,HARD,40,True,McLaren,1,95.641,31.2,26.6,21.0,1.9
0 days 02:26:49.498000,NOR,4,0 days 00:01:36.872000,54,2,,,False,HARD,39,True,McLaren,2,96.872,31.2,26.6,21.0,1.9
0 days 02:26:52.753000,BOR,5,0 days 00:01:37.134000,53,3,,,False,HARD,27,True,Kick Sauber,17,97.134,31.2,26.6,21.0,1.9
0 days 02:26:57.501000,RUS,63,0 days 00:01:35.900000,54,2,,,False,HARD,40,True,Mercedes,3,95.9,31.2,26.6,21.0,1.9
0 days 02:27:00.773000,HUL,27,0 days 00:01:40.313000,53,2,,,False,HARD,33,True,Kick Sauber,18,100.313,31.2,26.6,21.0,1.9
0 days 02:27:03.499000,VER,1,0 days 00:01:35.780000,54,2,,,False,HARD,41,True,Red Bull Racing,4,95.78,31.2,26.6,21.0,1.9
0 days 02:27:06.908000,LEC,16,0 days 00:01:37.678000,54,2,,,False,HARD,39,True,Ferrari,5,97.678,31.2,26.6,21.0,1.9
0 days 02:27:07.265000,TSU,22,0 days 00:01:37.446000,53,4,,,False,MEDIUM,13,False,Racing Bulls,19,97.446,31.2,26.6,21.0,1.9
0 days 02:27:12.596000,HAM,44,0 days 00:01:35.257000,54,3,,,False,HARD,17,True,Ferrari,6,95.257,31.2,26.6,21.0,1.9
0 days 02:27:36.379000,OCO,31,0 days 00:01:36.002000,54,2,,,False,HARD,43,True,Haas F1 Team,7,96.002,31.0,26.5,21.0,1.8
0 days 02:27:39.477000,ANT,12,0 days 00:01:36.638000,54,2,,,False,HARD,42,True,Mercedes,8,96.638,31.0,26.5,21.0,1.8
0 days 02:27:41.534000,ALB,23,0 days 00:01:36.628000,54,2,,,False,HARD,34,True,Williams,9,96.628,31.0,26.5,21.0,1.8
0 days 02:27:46.007000,BEA,87,0 days 00:01:36.434000,54,2,,,False,MEDIUM,28,True,Haas F1 Team,10,96.434,31.0,26.5,21.0,1.8
0 days 02:27:51.668000,GAS,10,0 days 00:01:37.275000,54,2,,,False,HARD,44,True,Alpine,11,97.275,31.0,26.5,21.0,1.8
0 days 02:27:54.453000,STR,18,0 days 00:01:36.984000,54,2,,,False,MEDIUM,18,False,Aston Martin,12,96.984,31.0,26.5,21.0,1.8
0 days 02:27:59.675000,SAI,55,0 days 00:01:37.092000,54,2,,,False,HARD,37,True,Williams,13,97.092,31.0,26.5,21.0,1.8
0 days 02:28:02.379000,DOO,7,0 days 00:01:37.192000,54,2,,,False,HARD,43,True,Alpine,14,97.192,31.0,26.5,21.0,1.8
0 days 02:28:02.880000,HAD,6,0 days 00:01:37.230000,54,3,,,False,HARD,21,True,Racing Bulls,15,97.23,31.0,26.5,21.0,1.8
0 days 02:28:05.291000,LAW,30,0 days 00:01:37.246000,54,3,,,False,HARD,24,True,Red Bull Racing,16,97.246,31.0,26.5,21.0,1.8
0 days 02:28:21.194000,PIA,81,0 days 00:01:35.976000,55,2,,,False,HARD,41,True,McLaren,1,95.976,30.8,26.5,21.0,1.5
0 days 02:28:28.458000,NOR,4,0 days 00:01:38.960000,55,2,,,False,HARD,40,True,McLaren,2,98.96,30.8,26.5,21.0,1.5
0 days 02:28:30.294000,BOR,5,0 days 00:01:37.541000,54,3,,,False,HARD,28,True,Kick Sauber,17,97.541,30.8,26.5,21.0,1.5
0 days 02:28:33.317000,RUS,63,0 days 00:01:35.816000,55,2,,,True,HARD,41,True,Mercedes,3,95.816,30.8,26.5,21.0,1.5
0 days 02:28:38.611000,HUL,27,0 days 00:01:37.838000,54,2,,,False,HARD,34,True,Kick Sauber,18,97.838,30.8,26.5,21.0,1.5
0 days 02:28:39.296000,VER,1,0 days 00:01:35.797000,55,2,,,False,HARD,42,True,Red Bull Racing,4,95.797,30.8,26.5,21.0,1.5
0 days 02:28:44.024000,LEC,16,0 days 00:01:37.116000,55,2,,,False,HARD,40,True,Ferrari,5,97.116,30.8,26.5,21.0,1.5
0 days 02:28:44.339000,TSU,22,0 days 00:01:37.074000,54,4,,,False,MEDIUM,14,False,Racing Bulls,19,97.074,30.8,26.5,21.0,1.5
0 days 02:28:47.828000,HAM,44,0 days 00:01:35.232000,55,3,,,False,HARD,18,True,Ferrari,6,95.232,30.8,26.5,21.0,1.5
0 days 02:29:12.357000,OCO,31,0 days 00:01:35.978000,55,2,,,False,HARD,44,True,Haas F1 Team,7,95.978,30.8,26.5,21.0,1.5
0 days 02:29:15.830000,ANT,12,0 days 00:01:36.353000,55,2,,,False,HARD,43,True,Mercedes,8,96.353,30.7,26.5,21.0,2.6
0 days 02:29:18.097000,ALB,23,0 days 00:01:36.563000,55,2,,,False,HARD,35,True,Williams,9,96.563,30.7,26.5,21.0,2.6
0 days 02:29:22.583000,BEA,87,0 days 00:01:36.576000,55,2,,,False,MEDIUM,29,True,Haas F1 Team,10,96.576,30.7,26.5,21.0,2.6
0 days 02:29:28.473000,GAS,10,0 days 00:01:36.805000,55,2,,,False,HARD,45,True,Alpine,11,96.805,30.7,26.5,21.0,2.6
0 days 02:29:31.471000,STR,18,0 days 00:01:37.018000,55,2,,,False,MEDIUM,19,False,Aston Martin,12,97.018,30.7,26.5,21.0,2.6
0 days 02:29:37.104000,SAI,55,0 days 00:01:37.429000,55,2,,,False,HARD,38,True,Williams,13,97.429,30.7,26.5,21.0,2.6
0 days 02:29:39.007000,DOO,7,0 days 00:01:36.628000,55,2,,,False,HARD,44,True,Alpine,14,96.628,30.7,26.5,21.0,2.6
0 days 02:29:39.308000,HAD,6,0 days 00:01:36.428000,55,3,,,False,HARD,22,True,Racing Bulls,15,96.428,30.7,26.5,21.0,2.6
0 days 02:29:42.079000,LAW,30,0 days 00:01:36.788000,55,3,,,False,HARD,25,True,Red Bull Racing,16,96.788,30.7,26.5,21.0,2.6
0 days 02:29:58.128000,PIA,81,0 days 00:01:36.934000,56,2,,,False,HARD,42,True,McLaren,1,96.934,30.7,26.5,21.0,2.6
0 days 02:30:07.876000,NOR,4,0 days 00:01:39.418000,56,2,,,False,HARD,41,True,McLaren,2,99.418,30.7,26.5,21.0,2.6
0 days 02:30:08.884000,BOR,5,0 days 00:01:38.590000,55,3,,,False,HARD,29,True,Kick Sauber,17,98.59,30.7,26.5,21.0,2.6
0 days 02:30:09.225000,RUS,63,0 days 00:01:35.908000,56,2,,,False,HARD,42,True,Mercedes,3,95.908,30.7,26.5,21.0,2.6
0 days 02:30:14.784000,VER,1,0 days 00:01:35.488000,56,2,,,True,HARD,43,True,Red Bull Racing,4,95.488,30.7,26.5,21.0,2.6
0 days 02:30:18.354000,HUL,27,0 days 00:01:39.743000,55,2,,,False,HARD,35,True,Kick Sauber,18,99.743,30.7,26.5,22.0,1.1
0 days 02:30:21.339000,LEC,16,0 days 00:01:37.315000,56,2,,,False,HARD,41,True,Ferrari,5,97.315,30.7,26.5,22.0,1.1
0 days 02:30:21.639000,TSU,22,0 days 00:01:37.300000,55,4,,,False,MEDIUM,15,False,Racing Bulls,19,97.3,30.7,26.5,22.0,1.1
0 days 02:30:23.509000,HAM,44,0 days 00:01:35.681000,56,3,,,False,HARD,19,True,Ferrari,6,95.681,30.7,26.5,22.0,1.1
0 days 02:30:48.097000,OCO,31,0 days 00:01:35.740000,56,2,,,True,HARD,45,True,Haas F1 Team,7,95.74,30.7,26.5,22.0,1.1
0 days 02:30:51.876000,ANT,12,0 days 00:01:36.046000,56,2,,,True,HARD,44,True,Mercedes,8,96.046,30.7,26.5,22.0,1.1
0 days 02:30:54.449000,ALB,23,0 days 00:01:36.352000,56,2,,,False,HARD,36,True,Williams,9,96.352,30.7,26.5,22.0,1.1
0 days 02:30:59.431000,BEA,87,0 days 00:01:36.848000,56,2,,,False,MEDIUM,30,True,Haas F1 Team,10,96.848,30.7,26.5,22.0,1.1
0 days 02:31:05.323000,GAS,10,0 days 00:01:36.850000,56,2,,,False,HARD,46,True,Alpine,11,96.85,30.7,26.5,22.0,1.1
0 days 02:31:08.332000,STR,18,0 days 00:01:36.861000,56,2,,,False,MEDIUM,20,False,Aston Martin,12,96.861,30.7,26.5,22.0,1.1
0 days 02:31:14.515000,SAI,55,0 days 00:01:37.411000,56,2,,,False,HARD,39,True,Williams,13,97.411,30.7,26.5,22.0,1.1
0 days 02:31:16.529000,DOO,7,0 days 00:01:37.522000,56,2,,,False,HARD,45,True,Alpine,14,97.522,30.7,26.4,22.0,1.0
0 days 02:31:17.003000,HAD,6,0 days 00:01:37.695000,56,3,,,False,HARD,23,True,Racing Bulls,15,97.695,30.7,26.4,22.0,1.0
0 days 02:31:19.275000,LAW,30,0 days 00:01:37.196000,56,3,,,False,HARD,26,True,Red Bull Racing,16,97.196,30.7,26.4,22.0,1.0
